,BTCUSDT,ETHUSDT,APTUSDT,SOLUSDT,DOGEUSDT,XRPUSDT,GALAUSDT,ETCUSDT,BNBUSDT,GMTUSDT,LTCUSDT,MATICUSDT
6972,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3002050502885387,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.0838467898873837
6973,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3097389485936234,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.0709891505962914
6974,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3155143496631422,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6975,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.30949025327759994,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6976,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.30884867928273263,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6977,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3060703078358423,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6978,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3273831808111194,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6979,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.315405828894743,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6980,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3098108213630022,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6981,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6982,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6983,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6984,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6985,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6986,-0.12675723809912898,0.16710776053827125,,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6987,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6988,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6989,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6990,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6991,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6992,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6993,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6994,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6995,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6996,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6997,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6998,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
6999,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7000,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7001,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7002,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7003,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7004,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7005,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2082276216153618,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.10847198832598759,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7006,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.21900203238977256,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.11359718967318355,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7007,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.2213846055688059,0.3143047224971772,0.3127133165959035,-0.9993122427797544,0.1135235953252296,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7008,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.22616113235147384,0.29919361138606615,0.3127133165959035,-0.9993122427797544,0.12191273359883315,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7009,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.21724786529628015,0.29875578301478767,0.3127133165959035,-0.9993122427797544,0.11905559074169025,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7010,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.21724786529628015,0.29831814625329967,0.3127133165959035,-0.9993122427797544,0.11702058870668808,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7011,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.21724786529628015,0.30138026348864533,0.3127133165959035,-0.9993122427797544,0.11820218533913762,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7012,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.21724786529628015,0.28931356756938253,0.3127133165959035,-0.9993122427797544,0.11202843302860155,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7013,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.21724786529628015,0.2914813542591722,0.3127133165959035,-0.9993122427797544,0.11364506968951205,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7014,-0.12675723809912898,0.16710776053827125,0.0,-0.3088986881582374,0.21891926760281544,0.29430559931674327,0.3127133165959035,-0.9993122427797544,0.11423388947385693,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7015,-0.12675723809912898,0.16795223735002252,0.0,-0.3088986881582374,0.21908668765973816,0.2882053814518196,0.3127133165959035,-0.9993122427797544,0.11449164990394856,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7016,-0.1249911183373984,0.16699235872822238,0.0,-0.3088986881582374,0.22226820139048165,0.29383552437083216,0.3127133165959035,-0.9993122427797544,0.11471264437908668,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7017,-0.12885414322197875,0.17086655580087917,0.0,-0.3088986881582374,0.21521293513817186,0.2892623536391248,0.3127133165959035,-0.9993122427797544,0.10992337234843519,0.5584731103274082,-0.08922984204255557,-0.06582604334447262
7018,-0.12952678896188918,0.17311263673697785,0.0,-0.3088986881582374,0.21504612946677903,0.2855771162664822,0.3127133165959035,-0.9993122427797544,0.11036335181606005,0.5584731103274082,-0.09077513854632235,-0.06582604334447262
7019,-0.12994886400787453,0.17350539761491401,0.0,-0.3088986881582374,0.21738101939339682,0.28644104715201135,0.3127133165959035,-0.9993122427797544,0.10999654087042132,0.5584731103274082,-0.09019475549350753,-0.06582604334447262
7020,-0.12617783426674212,0.16790112974938565,0.0,-0.3088986881582374,0.22256323269998324,0.29011592825879917,0.31923956993319214,-0.9993122427797544,0.1143599905624133,0.5584731103274082,-0.0959952195306304,-0.06582604334447262
7021,-0.12808094302627082,0.17198867126347916,0.0,-0.3088986881582374,0.2170179461935139,0.2905498618669571,0.31087886524522557,-0.9993122427797544,0.1125922300939568,0.5584731103274082,-0.09171672867104275,-0.06582604334447262
7022,-0.13608073429068668,0.17841113523831365,0.0,-0.3088986881582374,0.2131743633058133,0.28577451999589143,0.30762153625499755,-0.9993122427797544,0.10990850523090012,0.5584731103274082,-0.0862945753015616,-0.06582604334447262
7023,-0.13235331237241044,0.17358480646573338,0.0,-0.3088986881582374,0.21650381228200777,0.29052716635579634,0.3114586082738877,-0.9993122427797544,0.11170508805703494,0.5584731103274082,-0.08899103138784825,-0.06582604334447262
7024,-0.12866910458101255,0.16651804947595628,0.0,-0.3088986881582374,0.21951032639592127,0.2994266671155098,0.3185697193849989,-0.9993122427797544,0.11574549209743912,0.5584731103274082,-0.09072915421519478,-0.06582604334447262
7025,-0.12440277727338833,0.1621299763517413,0.0,-0.3088986881582374,0.21800253614629828,0.314976382402413,0.3287159443924593,-0.9752319157849082,0.1201710867867255,0.5584731103274082,-0.09846759491939283,-0.06582604334447262
7026,-0.12246999007902026,0.1652525429301558,0.0,-0.3088986881582374,0.22235181684218308,0.3394480175525799,0.3326351484925497,-0.9578869280766318,0.12494974950204307,0.5584731103274082,-0.10529153720833806,-0.06582604334447262
7027,-0.1225277186184357,0.16201549307027263,0.0,-0.3088986881582374,0.21747950501422608,0.3408163185788057,0.3323324850542929,-0.9578869280766318,0.12394476178522629,0.5584731103274082,-0.10293582460527562,-0.06582604334447262
7028,-0.1207172462163324,0.16031772664555066,0.0,-0.3088986881582374,0.22199380028257587,0.34378503289714324,0.33959420971389964,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.1021524325175357,-0.06582604334447262
7029,-0.12290952539809186,0.16212759667815968,0.0,-0.3088986881582374,0.2198103941690388,0.3323329028009454,0.33776549895498464,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.10470045290169872,-0.06582604334447262
7030,-0.12097383846528997,0.160749285226494,0.0,-0.3088986881582374,0.22282698542092416,0.3144434100473221,0.3398951004152828,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.10548246658693816,-0.06582604334447262
7031,-0.12142584912433219,0.16058553104491402,0.0,-0.3088986881582374,0.2245079402032406,0.3144434100473221,0.3389804662689415,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.10548246658693816,-0.06582604334447262
7032,-0.12168327372256582,0.16207515824815832,0.0,-0.3088986881582374,0.22838064604597508,0.3144434100473221,0.34507245530336117,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.1052871159325135,-0.06582604334447262
7033,-0.12263917615749087,0.16353141978338526,0.0,-0.3088986881582374,0.22939484482893646,0.3144434100473221,0.3417013244421906,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.1041147829899578,-0.06582604334447262
7034,-0.12494794212208282,0.16607422760310242,0.0,-0.3088986881582374,0.22922564009120383,0.3144434100473221,0.33467627862667426,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.10528849191014555,-0.06582604334447262
7035,-0.1219220492742884,0.16429800111483406,0.0,-0.3088986881582374,0.23328586678719443,0.3144434100473221,0.34104570537826673,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.09981760484488567,-0.06582604334447262
7036,-0.12171200936670601,0.1647564458217401,0.0,-0.3088986881582374,0.2354941222653666,0.3144434100473221,0.34196145629401753,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7037,-0.12144415222384897,0.1646088787369666,0.0,-0.3088986881582374,0.23413218831916294,0.3144434100473221,0.342266986388732,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7038,-0.12144415222384897,0.16251156330072514,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.346545714995089,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7039,-0.12144415222384897,0.16212235526124386,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3511497665604665,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7040,-0.12144415222384897,0.15713855261982834,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.36718430248399403,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7041,-0.12144415222384897,0.15865683461331703,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.36217020032166247,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7042,-0.12098104795171205,0.15950078241358256,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3599874750332308,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7043,-0.12098104795171205,0.1549254455095086,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.36683252792682153,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7044,-0.12098104795171205,0.15036045319626523,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.35430119960601936,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7045,-0.12098104795171205,0.16280234114835745,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3403779322792867,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7046,-0.12098104795171205,0.15818716008227396,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.349532646957346,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7047,-0.12098104795171205,0.17228455171297385,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3341338172684024,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7048,-0.12098104795171205,0.17228455171297385,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3362569595189332,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7049,-0.12098104795171205,0.17361923258537693,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3335213972089027,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7050,-0.12098104795171205,0.17178552942955827,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.33624949663297066,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7051,-0.12098104795171205,0.1774202454553082,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3259151501284113,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06582604334447262
7052,-0.1204231402619712,0.17682155336725447,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3268176772042235,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.06801609079550075
7053,-0.1204231402619712,0.17402598327063845,0.0,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.3271187913264759,-0.9578869280766318,0.12480000292604365,0.5584731103274082,-0.097852968302646,-0.0671662668304649
7054,-0.1221937450880447,0.17596680365233308,-0.007282535401213819,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.32290192385659644,-0.9578869280766318,0.12480000292604365,0.5591025689929557,-0.097852968302646,-0.07542872126545874
7055,-0.1206817455468584,0.1745370682302536,-0.010094156769536289,-0.3088986881582374,0.23668234132834343,0.3144434100473221,0.32620126398856997,-0.9578869280766318,0.12379855639216153,0.5580541311653189,-0.09804680431737756,-0.07783894059541785
7056,-0.1206817455468584,0.17623827215918797,0.0013878191984209032,-0.3088986881582374,0.23668234132834343,0.31487715543877737,0.32138633771712855,-0.9578869280766318,0.12616998072890373,0.5660306215095674,-0.09901579656543957,-0.07711761335329237
7057,-0.12025891918755005,0.17381759729040402,-0.008247872459446026,-0.3088986881582374,0.23668234132834343,0.32377279440601536,0.3336654632038012,-0.9578869280766318,0.12780421041245738,0.5514533620343487,-0.09514357972129639,-0.06881636215021247
7058,-0.11869745548505317,0.1717376983580854,-0.02104275450662718,-0.3088986881582374,0.23668234132834343,0.32136473836398394,0.341852243070387,-0.9578869280766318,0.12914349612674314,0.5461701836742473,-0.09417176242294845,-0.0652982255494603
7059,-0.11991092076530097,0.17391456490535884,-0.029278207456539418,-0.3088986881582374,0.23668234132834343,0.31852569053694735,0.33298645279218464,-0.9615630607850225,0.1282866938618049,0.5514814222550845,-0.09631184024396011,-0.06675914592929955
7060,-0.11969673207028486,0.17271295659885633,-0.021511737183373958,-0.3088986881582374,0.23668234132834343,0.32070339088537936,0.3378349376406695,-0.9565726752891889,0.1285472365349727,0.5485228423734276,-0.09572942906166537,-0.05995146297282006
7061,-0.11945637132015019,0.17208058210976873,-0.021511737183373958,-0.3088986881582374,0.23685134589146672,0.32397707050126767,0.3329628304543113,-0.955238298995074,0.12813770563400495,0.5480989339376499,-0.09689493022716655,-0.058605073743933866
7062,-0.11963407197816545,0.17310691170818837,-0.021511737183373958,-0.3088986881582374,0.23718941215245382,0.32244433566439445,0.3290234365149174,-0.9567126815973593,0.1257187409508893,0.5544602570928661,-0.09767102646309989,-0.0647332757294714
7063,-0.1206060263903681,0.1745099227858088,-0.021511737183373958,-0.3088986881582374,0.23617487038715113,0.31938355735219504,0.3269105478943317,-0.9577708339713012,0.12434511457726294,0.558042220851821,-0.10057913037934652,-0.06412418814267651
7064,-0.12021971033162726,0.1752181435351371,-0.021511737183373958,-0.3088986881582374,0.23414784336012429,0.31785783808454027,0.3284165719907173,-0.9581844559208393,0.1258280790231905,0.5609815448073112,-0.10251224462639852,-0.0627833787813894
7065,-0.1193893320656032,0.17454888702527127,-0.021511737183373958,-0.3088986881582374,0.23482215219356994,0.3202517445045622,0.3302265267418484,-0.957633188004632,0.12642214578144229,0.5570041531389001,-0.10212636772113137,-0.06473626539191057
7066,-0.12067513595437585,0.17809755223449641,-0.021511737183373958,-0.3088986881582374,0.23313524261192342,0.3134890917995009,0.31995151918669584,-0.9642060874346743,0.12515900352933396,0.5633093233784965,-0.10367047117606287,-0.07009623615570648
7067,-0.12131721231448167,0.17919443876426955,-0.021511737183373958,-0.3088986881582374,0.23313524261192342,0.30352159450805993,0.3202506517024004,-0.9650737069606801,0.12460243791024728,0.56414474526655,-0.10405590189489111,-0.0697327319754083
7068,-0.12155718435252227,0.17947027546894045,-0.010289487854269197,-0.3088986881582374,0.23279842886992286,0.30931434284532666,0.32324287192980905,-0.9897109913844413,0.1248991077908378,0.5628926584551978,-0.10444118411411674,-0.07167212591480221
7069,-0.12204744434678516,0.18265684286177686,-0.006711891012423754,-0.3088986881582374,0.23296677903827312,0.2993877135833498,0.324443352121886,-1.0008428820247477,0.1244168761712815,0.5628926584551978,-0.10771482170317903,-0.07155114841661692
7070,-0.12431508896777577,0.18661212828372464,0.0558572546544478,-0.3088986881582374,0.22993596577004605,0.30302019221582854,0.31993614058342434,-1.011103583099259,0.12408318442829824,0.5612211164577051,-0.11078583897765115,-0.07687480237910926
7071,-0.12417465706164665,0.18719015417320006,0.0558572546544478,-0.3088986881582374,0.23010383550313307,0.3043069174999804,0.32292746574046904,-1.0043035307911643,0.12541750614809077,0.5703992557985479,-0.11212529554098827,-0.07807831664075326
7072,-0.12216151703137146,0.18609557991697856,0.0558572546544478,-0.3088986881582374,0.23379758970058107,0.3118224854621878,0.32682785577947293,-1.003337983281838,0.12608555840462288,0.5847150452722321,-0.11078404242736495,-0.0759145950395993
7073,-0.11991497025003195,0.1834702888520996,0.0558572546544478,-0.3088986881582374,0.23211238579090798,0.3124715551289988,0.32622544614091875,-1.0083021795652805,0.1253799207309988,0.5815112861949148,-0.11059217750027361,-0.07362571418187147
7074,-0.12089188476739943,0.18363050980442241,0.0558572546544478,-0.3088986881582374,0.23379475456614351,0.31312104636086713,0.32562339918125593,-1.0108813017894454,0.12411809107800187,0.5791693658202075,-0.11155168623180312,-0.07459166443543341
7075,-0.12164864603792336,0.18566727843665976,0.0558572546544478,-0.3088986881582374,0.2327836322203395,0.3096548418548013,0.32472087210544365,-1.0215200635073438,0.12422928867613381,0.5793817702382194,-0.11442745310296898,-0.07893424585883513
7076,-0.1233018316797192,0.18699191282995442,0.0558572546544478,-0.3088986881582374,0.22638632582303309,0.3068482788150775,0.3214145901697659,-1.017637238536465,0.12115247966071285,0.5778946234355851,-0.11653030150671584,-0.08361836788621924
7077,-0.12268746593425406,0.1877065732522123,0.0558572546544478,-0.3088986881582374,0.22889552622450515,0.3070635640680377,0.3226129125184777,-1.02616944001769,0.12270464345094889,0.576833953091928,-0.11347803138080959,-0.0829010935287775
7078,-0.12217170662193311,0.186384635930275,0.0558572546544478,-0.3088986881582374,0.22906322704623927,0.30512557957191366,0.3232127925424728,-1.0233351189664144,0.1229267258435165,0.5781054089088383,-0.11079911825413524,-0.08002993669183533
7079,-0.1226929444575452,0.1853804594690842,0.0558572546544478,-0.3088986881582374,0.2283923112461722,0.3055554097889779,0.3208118321583193,-1.0231197873557338,0.12233437457921692,0.5800150206211235,-0.11118284810831791,-0.0775104405910555
7080,-0.12225012311251449,0.18345385326586916,0.0558572546544478,-0.3088986881582374,0.22738661228539436,0.31200563554687943,0.32230883814634337,-1.0188983787836898,0.1222973745422169,0.5764010750428922,-0.11003210012212683,-0.0775104405910555
7081,-0.12141099580491443,0.18150826859860214,0.0558572546544478,-0.3088986881582374,0.23073557410722956,0.3159008963129475,0.32740628942070604,-1.0166922101631939,0.12377732126413488,0.5823320218761903,-0.10772795265668911,-0.076427929164546
7082,-0.12223517879440349,0.1843749999896932,0.0558572546544478,-0.3088986881582374,0.22821541281690705,0.3122076527761235,0.3183646981006337,-1.0271838428693416,0.12196169950631663,0.5703993562039125,-0.11176952309548815,-0.08064225788218593
7083,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.22905335483131972,0.3156708562393271,0.3171699549704067,-1.0231508928092765,0.12321923547554414,0.5701887855574606,-0.11196120413823307,-0.07656551927307331
7084,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.23173701803158808,0.3156708562393271,0.32403153014940433,-1.0174215915255684,0.12381176223183032,0.5731361539785131,-0.11234449275456126,-0.07391683157743167
7085,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.23375518150282926,0.3156708562393271,0.32132801558046475,-1.0222740675881308,0.12470107931042373,0.572713856681216,-0.11368651729443846,-0.07403754620804492
7086,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.2334181407208945,0.3156708562393271,0.31983011264457506,-1.0232657461118233,0.12488651861613898,0.5716585590872945,-0.11368651729443846,-0.07246844542349462
7087,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.23426045878019375,0.3156708562393271,0.31983011264457506,-1.0208105428037597,0.12488651861613898,0.5758752995469192,-0.11368651729443846,-0.07246844542349462
7088,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.2303825292573476,0.3156708562393271,0.31983011264457506,-1.0205082845024513,0.12488651861613898,0.5760870293796526,-0.11368651729443846,-0.07246844542349462
7089,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.23206207242160692,0.3156708562393271,0.31983011264457506,-1.0130359279025893,0.12488651861613898,0.5775694520818974,-0.11368651729443846,-0.07246844542349462
7090,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.23206207242160692,0.3156708562393271,0.31983011264457506,-1.0161257055256365,0.12488651861613898,0.5817986760193049,-0.11368651729443846,-0.07246844542349462
7091,-0.12237069215549978,0.18505342604125363,0.0558572546544478,-0.3088986881582374,0.23206207242160692,0.3156708562393271,0.31983011264457506,-1.005973861707849,0.12488651861613898,0.5750604153328447,-0.11368651729443846,-0.07246844542349462
7092,-0.12237069215549978,0.18505342604125363,0.03828968708688041,-0.3088986881582374,0.23206207242160692,0.3156708562393271,0.31983011264457506,-1.005973861707849,0.12488651861613898,0.5731524229648142,-0.11368651729443846,-0.07246844542349462
7093,-0.12237069215549978,0.18505342604125363,0.049293813634335604,-0.3088986881582374,0.23206207242160692,0.3156708562393271,0.31983011264457506,-1.005973861707849,0.12488651861613898,0.5727276141287905,-0.11368651729443846,-0.07246844542349462
7094,-0.12237069215549978,0.18505342604125363,0.038514117140353465,-0.3088986881582374,0.23206207242160692,0.3156708562393271,0.31983011264457506,-1.005973861707849,0.12488651861613898,0.5759150344432826,-0.11368651729443846,-0.07246844542349462
7095,-0.12237069215549978,0.18505342604125363,0.053114201778525216,-0.3088986881582374,0.23206207242160692,0.3156708562393271,0.31983011264457506,-1.005973861707849,0.12488651861613898,0.5769741320920858,-0.11368651729443846,-0.07246844542349462
