,BTCUSDT,ETHUSDT,BNBUSDT,DOGEUSDT
6431,-0.29465968818005506,-0.4205430738215835,0.034089940328144275,-0.4907219889402621
6432,-0.29287774485117213,-0.42178728745538274,0.03124364051789752,-0.49252143274853954
6433,-0.29849955427449704,-0.41517158619104877,0.037172060337849144,-0.4826885910572908
6434,-0.2972437055698228,-0.4132729444501404,0.029277706437965456,-0.48593429050552184
6435,-0.2980236291691437,-0.41402482414938857,0.029241037448929363,-0.4870739844163001
6436,-0.29472611608777144,-0.4073142392382232,0.03202777842868898,-0.49212695915142657
6437,-0.29258255607606964,-0.4044773707699775,0.033057341599743495,-0.4940928831356991
6438,-0.288845922138265,-0.3964386733955386,0.034566469986080484,-0.5121493506340576
6439,-0.30019952645284864,-0.4082857553873488,0.027120014425200067,-0.49693704705665886
6440,-0.3193665061325702,-0.42772505103146374,0.01621584669129128,-0.48162336353945145
6441,-0.309607673870286,-0.4196036543330539,0.026531841913356558,-0.49184068433088834
6442,-0.3099955836655326,-0.4209479354100063,0.024849448525894213,-0.49446234580884996
6443,-0.3099955836655326,-0.40993352667170524,0.030581886089790733,-0.4870695414717381
6444,-0.3099955836655326,-0.42437933368559566,0.02444916970038158,-0.4791251521966635
6445,-0.3099955836655326,-0.43108502820395644,0.02076276923319431,-0.48421546418352723
6446,-0.3099955836655326,-0.4349290906756358,0.02363560097253037,-0.4802945362305784
6447,-0.3099955836655326,-0.4312201206859426,0.023489722052034367,-0.48062256640935486
6448,-0.3099955836655326,-0.433100387698961,0.026115159624963247,-0.47340826898354726
6449,-0.3099955836655326,-0.43279020226859743,0.02421401894055253,-0.47439918558140026
6450,-0.3099955836655326,-0.42655060160304004,0.02238946778013806,-0.47951385312800987
6451,-0.3099955836655326,-0.4271744506766618,0.02162455192088275,-0.47934970342347927
6452,-0.3099955836655326,-0.43128088710210655,0.021770138818062112,-0.47869299680716015
6453,-0.3099955836655326,-0.4371563100117247,0.024536692638454483,-0.47113590792922355
6454,-0.3099955836655326,-0.4294153841392564,0.02183546978756934,-0.47229465648078783
6455,-0.3099955836655326,-0.4228721938062924,0.01703005277202463,-0.4825459792321106
6456,-0.3099955836655326,-0.4177345791273933,0.009204249359104688,-0.4876196289866114
6457,-0.3099955836655326,-0.3995468001822994,0.00025288868038297885,-0.4982042243293895
6458,-0.3099955836655326,-0.39283632393606804,-0.0029538383202583063,-0.5038439278421191
6459,-0.3099955836655326,-0.399509338932179,-0.009133693413311272,-0.505606465896918
6460,-0.3099955836655326,-0.3958772290590501,-0.012275239477554045,-0.5036870801003728
6461,-0.3099955836655326,-0.4004139869440223,-0.015477322590964127,-0.50336656727986
6462,-0.3099955836655326,-0.3982207829904836,-0.017371394846313004,-0.5084964165905366
6463,-0.3099955836655326,-0.3971940740986063,-0.01586600344454847,-0.508017947691015
6464,-0.3099955836655326,-0.39436410391824084,-0.014147971117491331,-0.501635308469697
6465,-0.3099955836655326,-0.39879167680988137,-0.014815293399030982,-0.4972993521504421
6466,-0.3099955836655326,-0.40043927803257495,-0.013692131698844756,-0.5013316102149583
6467,-0.3099955836655326,-0.4018460927875367,-0.01028371959722496,-0.5019741804960829
6468,-0.3099955836655326,-0.4041442643363171,-0.009825359820058388,-0.5042217322700435
6469,-0.3099955836655326,-0.4013625931772875,-0.009543162917169501,-0.5039013734681854
6470,-0.3099955836655326,-0.4017446081984064,-0.009190317216594246,-0.5042218349326943
6471,-0.3099955836655326,-0.3850648523064537,-0.0006131402726106128,-0.4933296356695196
6472,-0.3099955836655326,-0.3606722851151527,0.022564017232373668,-0.47000979761283945
6473,-0.3099955836655326,-0.3474463018034746,0.0374344476730194,-0.4665277879958605
6474,-0.3099955836655326,-0.35387773285396706,0.030922923014319426,-0.4711866898261434
6475,-0.3099955836655326,-0.3527887295188943,0.032760820459642015,-0.4716835430888131
6476,-0.3099955836655326,-0.3523732432110567,0.030293503206833994,-0.4726767561330111
6477,-0.3143590979728247,-0.3546234886237275,0.030660853144384603,-0.472179655884461
6478,-0.31000806552444715,-0.3486219144403352,0.029558398345031378,-0.46969538957111234
6479,-0.3101916325998565,-0.3470721683429119,0.03099001129562251,-0.47118225558796345
6480,-0.3110149109256125,-0.3513970954445327,0.03433523057290799,-0.46770773540265576
6481,-0.30640939268692213,-0.3344044551708498,0.03676957698777972,-0.48139281372087517
6482,-0.28671774255717086,-0.3084023792786742,0.04856429709426491,-0.4686880327111794
6483,-0.2927422917898731,-0.3163164373098758,0.038611814585939874,-0.47325965479042076
6484,-0.29388981527407465,-0.3138908944780546,0.038278394810442706,-0.47325965479042076
6485,-0.29694459336283907,-0.31594826711967416,0.038241360516686806,-0.4762935330981909
6486,-0.2900723438571309,-0.32303318503261746,0.0444999243799612,-0.4821748975747495
6487,-0.29462667743129267,-0.3167749608331062,0.037307556488480276,-0.47608970487698055
6488,-0.2925489601500124,-0.3190244957476006,0.03952755870848235,-0.4759216941242925
6489,-0.2878670322848008,-0.32617838630945784,0.03908257038942575,-0.4789453796609967
6490,-0.30676329326024054,-0.3030534108645202,0.049767044512964986,-0.47338514377220153
6491,-0.30420488684211466,-0.30877502551185354,0.04998728457463231,-0.4705366183030325
6492,-0.3103059233850015,-0.30190819869647,0.0501340789524074,-0.4653570025971011
6493,-0.3129497607260564,-0.2972899343046693,0.05446387750669501,-0.4631960983417819
6494,-0.3265107853368049,-0.2854537170069922,0.05833658950114162,-0.4585518787365407
6495,-0.33193591748084195,-0.28076706603796486,0.07129288021701319,-0.45392912819997144
6496,-0.3331218769528589,-0.2827501646295142,0.06762816566953345,-0.4578732530972599
6497,-0.32475820329509786,-0.2879811955565732,0.07285458414098511,-0.46067807078411016
6498,-0.33558150882465376,-0.29613760492055485,0.06860829963992354,-0.4563762838880149
6499,-0.3349420310477854,-0.29677553233192033,0.06531163572047682,-0.4557173053048188
6500,-0.33624740046733115,-0.30930093940765024,0.05570414973883464,-0.4514367652982335
6501,-0.3386297891954627,-0.3054416515610736,0.05782669112839178,-0.4575023390687253
6502,-0.3320351383600383,-0.3000281266722442,0.060662766000768475,-0.4596464921282668
6503,-0.3284309797154483,-0.2992281266722443,0.05998728249678653,-0.4591506243596718
6504,-0.3296006426773235,-0.29723774932363634,0.05966753261225188,-0.45782765429186956
6505,-0.33262174406692724,-0.30472029878868645,0.052031504767387715,-0.4632921351661865
6506,-0.32959434870448645,-0.2989900662305469,0.054040598560345265,-0.4611511601991245
6507,-0.33307355836804275,-0.3030393158843774,0.052062778400706944,-0.4632967287747971
6508,-0.3292320008190487,-0.3037176812474893,0.0499126197824481,-0.4628026576285522
6509,-0.33564926612392,-0.3102672318050963,0.05430922911732905,-0.46576562059151516
6510,-0.3393157168145291,-0.31326324463013366,0.057100156835834026,-0.46692130822565747
6511,-0.3393157168145291,-0.31844482591619006,0.061457686860278526,-0.4736981677297897
6512,-0.3393157168145291,-0.31647647100665877,0.06473124222606286,-0.47153474619542457
6513,-0.3393157168145291,-0.30684292359449405,0.06251790508483768,-0.4692099371618811
6514,-0.3393157168145291,-0.3070075634448215,0.05984639407821235,-0.47136368136333895
6515,-0.3393157168145291,-0.30716474554402584,0.06251078712947522,-0.4733560439733341
6516,-0.3393157168145291,-0.31972631821100195,0.06764008826219592,-0.4667280406593325
6517,-0.3393157168145291,-0.3054962721168729,0.07050439187837931,-0.4618906761889404
6518,-0.3393157168145291,-0.32047777595838267,0.05836794663600953,-0.4674220204732181
6519,-0.3393157168145291,-0.32549387749276415,0.0599288945571107,-0.4679221038204425
6520,-0.3393157168145291,-0.33356854745665065,0.055807234523000404,-0.4689217705981833
6521,-0.3393157168145291,-0.32523695921959683,0.0617874185286621,-0.4645942073491819
6522,-0.3393157168145291,-0.325553715633914,0.05904632707588375,-0.46392553466446107
6523,-0.3393157168145291,-0.320886807705448,0.05542519671519075,-0.46727113519975716
6524,-0.3393157168145291,-0.3175398413627216,0.054364001101466,-0.47460691379262143
6525,-0.3393157168145291,-0.3214291166860177,0.05637813537708436,-0.4765930111113901
6526,-0.3393157168145291,-0.32386189613653993,0.05836092757338085,-0.4749346363186868
6527,-0.3393157168145291,-0.3191726437825052,0.05066234311955464,-0.467484305192859
6528,-0.3393157168145291,-0.31765930845136936,0.04830352041852681,-0.4707710759405993
6529,-0.3414086877073934,-0.31870656986277845,0.049884076071647465,-0.47027643455560353
6530,-0.34888021437053884,-0.32593276087384615,0.050059971378760726,-0.47489080502363246
6531,-0.3468652311620656,-0.3250049981397368,0.049637748374644075,-0.4753874937653544
6532,-0.3484224137958699,-0.3243569197674686,0.05227552841895877,-0.4707494285011502
6533,-0.3492306838919358,-0.32533593863994026,0.05305132360902853,-0.4699250261928237
6534,-0.3491638111199563,-0.3276381445444213,0.05163969176261418,-0.4709151252027247
6535,-0.355450272079079,-0.33323031400592174,0.041560751813361274,-0.47371763097258957
6536,-0.35837448785757486,-0.3394930503514396,0.03971161358155617,-0.4760191269449717
6537,-0.3534606332342697,-0.33514606282862913,0.04141803879485917,-0.4722467798890425
6538,-0.3513194153013134,-0.33101106059349283,0.04602279704505119,-0.46977723757755085
6539,-0.3487783214502471,-0.3261032687257637,0.05299693316336607,-0.46532105668961554
6540,-0.34158337335371747,-0.3237425262196175,0.05303222520501072,-0.4621711893156103
6541,-0.3506448284741135,-0.33008036864020596,0.05733770233657476,-0.4673266857400241
6542,-0.3771586761928747,-0.34815040218921156,0.07230713096824248,-0.47841205966457745
6543,-0.36554787815069545,-0.34161854097655087,0.06514053354406302,-0.4738301581754596
6544,-0.363294645141085,-0.34255885683383025,0.06604718347257721,-0.47152866220307754
6545,-0.36147276327413813,-0.33735129403239805,0.0676498034077756,-0.4677389110084821
6546,-0.361030442871474,-0.3389723047102483,0.07047633793686103,-0.4670773165658755
6547,-0.35119844641160314,-0.33153366237383164,0.0768803133008027,-0.4640981705877225
6548,-0.348588902054486,-0.32732274240374926,0.08459348203957628,-0.4652601891800201
6549,-0.34528238481630347,-0.32062287685172397,0.08643915535539937,-0.47885660768441407
6550,-0.3466259152007599,-0.32007843282737525,0.08416335704802447,-0.46200727020690713
6551,-0.3483650007617053,-0.32465576707869725,0.07426482586232952,-0.4702119034115403
6552,-0.3483650007617053,-0.3238348479505285,0.07605649984792584,-0.46015513131097274
6553,-0.3483650007617053,-0.3270081589726964,0.07799216536492459,-0.4696299988234185
6554,-0.3483650007617053,-0.3281277021389749,0.07612327012884423,-0.4673602193162849
6555,-0.3483650007617053,-0.3283458440214643,0.0779534827150753,-0.4707571782292581
6556,-0.3483650007617053,-0.3288123180794875,0.08059805253171848,-0.4668617067148936
6557,-0.3483650007617053,-0.32875962707459494,0.08165868537598231,-0.4640916236124004
6558,-0.3483650007617053,-0.32975317653002445,0.08279122828874108,-0.46441842099802133
6559,-0.3483650007617053,-0.32906001397587115,0.08176369755139934,-0.465235147557969
6560,-0.3483650007617053,-0.32707984577451155,0.08144513603363057,-0.4758439283642364
6561,-0.34811148779632783,-0.327545730956357,0.08211744062299398,-0.47810491027638113
6562,-0.3479717615562574,-0.327545730956357,0.08020539473389288,-0.4774574515518749
6563,-0.34711258388245514,-0.32418227449694037,0.0797106251551537,-0.48182497015426895
6564,-0.34627338826699317,-0.32267229352270066,0.08126484627843167,-0.4816625006173071
6565,-0.3481139108717214,-0.3246382373269532,0.08091106434961282,-0.47890006967808063
6566,-0.3474825552684404,-0.3225403141199984,0.08331593066733811,-0.4774335550944079
6567,-0.3480780615264345,-0.32232100592392177,0.08565569243704874,-0.4784097998064156
6568,-0.34616840040071784,-0.3134181656380022,0.09130561070867138,-0.491927715115862
6569,-0.3451780395671554,-0.31525746716134084,0.09398580940073442,-0.4948994833179422
6570,-0.3464029445851139,-0.31713148158972837,0.08151626661730305,-0.4912564960683977
6571,-0.34467151340691116,-0.31402157017277965,0.08480760297064394,-0.49109150679270075
6572,-0.34395489088003783,-0.31222912741653663,0.08335179215503463,-0.491421539796001
6573,-0.34593481105963364,-0.31501049227200484,0.08030257927742879,-0.48960695715000957
6574,-0.3476203820532906,-0.31481237439186616,0.07864121483769737,-0.49075959999539076
6575,-0.3471129728432957,-0.31421790297603347,0.0806527192312464,-0.49240813280119355
6576,-0.3453154179323964,-0.31310451254966587,0.08334013082954905,-0.4907568778474287
6577,-0.3468671089642451,-0.3111882625973813,0.08355286661170758,-0.49026231800568776
6578,-0.3472868154805774,-0.31315408633106967,0.08025476036303747,-0.4874611975575085
6579,-0.346970872806045,-0.3123830409920769,0.0825523108207803,-0.489597247508215
6580,-0.3483023962346401,-0.3149500820188933,0.08347344736155826,-0.48778595160833016
6581,-0.3480954308133879,-0.3150948703992449,0.0835798303402816,-0.48942960709813943
6582,-0.34545607543712453,-0.3145234200582795,0.08457284378142793,-0.49502723633752044
6583,-0.3456947649280413,-0.31360857672520026,0.08556684427842809,-0.4923782297150038
6584,-0.3456377006269493,-0.31288366257029754,0.08517595553957746,-0.49171772773349776
6585,-0.34452228927361817,-0.31053170960935683,0.08418135480073108,-0.49419297525825034
6586,-0.33627460958275024,-0.2970526400555208,0.08939782037915556,-0.5075924789803347
6587,-0.3407679089108502,-0.3035234747466432,0.08087215420000937,-0.5034006614082355
6588,-0.3392090665207641,-0.3015808290482158,0.082074757482409,-0.5054043348094711
6589,-0.33926128311519776,-0.3029711339884327,0.08246430348425049,-0.5017235585002858
6590,-0.33633730650701066,-0.2974330616695384,0.08427108422609342,-0.5052241419308576
6591,-0.33851053650282126,-0.3002097622047126,0.08224808592967103,-0.5045550218237984
6592,-0.3413269963329978,-0.3026693872279165,0.07941452236929836,-0.5025490037696358
6593,-0.3412175723201586,-0.3033097896784205,0.07863749414904597,-0.5030495042701364
6594,-0.3412175723201586,-0.3023305238964342,0.07397894465195765,-0.5018810849745263
6595,-0.3412175723201586,-0.30886793455696737,0.06751532010423578,-0.4998804180855634
6596,-0.3412175723201586,-0.3075260026350908,0.07173855838562204,-0.5012115328942157
6597,-0.3412175723201586,-0.30570620135431936,0.06998601720090414,-0.5042105332274379
6598,-0.3412175723201586,-0.29742139478186,0.07124563931427019,-0.5083883407140689
6599,-0.3412175723201586,-0.2871514599385463,0.07408336352951683,-0.51442962280838
6600,-0.3412175723201586,-0.2829350268215207,0.07071056375437013,-0.5090269552412687
6601,-0.3412175723201586,-0.2703622514457422,0.06699894920203975,-0.5039891718659539
6602,-0.3412175723201586,-0.27685961165230133,0.07313884105621726,-0.508834618816664
6603,-0.3412175723201586,-0.27530028751458435,0.07145398023274141,-0.5110172917515198
6604,-0.3412175723201586,-0.27827465681661445,0.07415223162566986,-0.5162335125154437
6605,-0.3412175723201586,-0.2722071764912547,0.06884653942609165,-0.5072686951947399
6606,-0.3412175723201586,-0.26913381741789566,0.06993003877948722,-0.5067657614143545
6607,-0.3412175723201586,-0.26884722232254465,0.07108469238340598,-0.5065982010926385
6608,-0.3412175723201586,-0.2684058374581736,0.07175026144495378,-0.5035826205933925
6609,-0.3412175723201586,-0.26942844324364346,0.071855421287915,-0.5089275345736831
6610,-0.3412175723201586,-0.2657601100908892,0.07090888316346278,-0.5085952534638641
6611,-0.3412175723201586,-0.26462662048506613,0.06814200168405682,-0.5075987412565897
6612,-0.3412175723201586,-0.26233139962782415,0.06786258426936653,-0.5079312433347276
6613,-0.3412175723201586,-0.26558960469494775,0.07198283986488319,-0.5006186290751298
6614,-0.3412175723201586,-0.2485437559103607,0.06553145316736186,-0.5073154313520427
6615,-0.3412175723201586,-0.24930937143492105,0.06797005271447909,-0.5053197553167857
6616,-0.3412175723201586,-0.2480804135456942,0.06500165739406705,-0.5046531997427148
6617,-0.3412175723201586,-0.24398891552704005,0.06277324513779958,-0.5089887008265901
6618,-0.3412175723201586,-0.25026716576662467,0.06596946526008962,-0.5084906101740913
6619,-0.3412175723201586,-0.24991785792770127,0.06928049272419112,-0.5043377862538255
6620,-0.3412175723201586,-0.24560617158770048,0.066448027780316,-0.5103427904239674
6621,-0.3412175723201586,-0.24978597098756294,0.07028372064592714,-0.5071924007705102
6622,-0.3412175723201586,-0.2516683239287394,0.07024871644542319,-0.5078577367651875
6623,-0.3412175723201586,-0.24591175748868532,0.06625837726659312,-0.5098524176162513
6624,-0.3412175723201586,-0.24706101765245492,0.06779238695874523,-0.5071981375897086
6625,-0.3412175723201586,-0.24863549894413506,0.06709403855272555,-0.5045367936109993
6626,-0.3412175723201586,-0.2472783999517243,0.06576810254658427,-0.5058710164262096
6627,-0.3412175723201586,-0.24148636797062206,0.06423484123007028,-0.5095352402769756
6628,-0.3412175723201586,-0.24205094419970452,0.06649641876738643,-0.5068800793078418
6629,-0.3412175723201586,-0.2441975457904494,0.06754258978147487,-0.505382575148108
6630,-0.3412175723201586,-0.23475482483757248,0.06164298774279586,-0.5128813253564066
6631,-0.3412175723201586,-0.22559485056027573,0.052515797043507395,-0.5166854934013951
6632,-0.3412175723201586,-0.22706196279436164,0.05543896920115221,-0.5122366550425221
6633,-0.3412175723201586,-0.22722521477379176,0.05267968247677046,-0.5150502929107776
6634,-0.3412175723201586,-0.22790059458216183,0.05133823164610296,-0.5140600304912365
6635,-0.3412175723201586,-0.22850135109035719,0.04917417558674597,-0.515877311178499
6636,-0.3412175723201586,-0.23156262852511056,0.046329274130019305,-0.516536941785359
6637,-0.3412175723201586,-0.2310970791768796,0.034605984773262155,-0.519173724909947
6638,-0.3412175723201586,-0.2293449111461835,0.0376802052387869,-0.5176944349691186
6639,-0.3412175723201586,-0.23169264191997196,0.04171273658409358,-0.5155545172736454
6640,-0.3412175723201586,-0.22688995832815573,0.0393991031588955,-0.6008399016352423
6641,-0.3412175723201586,-0.2268751095260828,0.0406550860503716,-0.5733281217294814
6642,-0.3412175723201586,-0.22907276486542005,0.034877096790634,-0.5753600066935327
6643,-0.3412175723201586,-0.22579091873436852,0.03281572885335371,-0.5856548124960594
6644,-0.3412175723201586,-0.22101347241602953,0.03301806925735984,-0.5933744357784432
6645,-0.3412175723201586,-0.22372521226537734,0.03558156640715593,-0.5950597429639801
6646,-0.3412175723201586,-0.22278936565579477,0.036224087796354776,-0.6036250534564855
6647,-0.3412175723201586,-0.2210224901542598,0.034599832246814954,-0.6016535642238497
6648,-0.3412175723201586,-0.22603450576352835,0.03780929170627434,-0.6024133271778082
6649,-0.3412175723201586,-0.22585724139588204,0.03804653963035498,-0.5943659539618956
6650,-0.3412175723201586,-0.22457968721059973,0.04021617824992252,-0.5850287428796975
6651,-0.3412175723201586,-0.22649726103719214,0.0391969487873961,-0.588582512966224
6652,-0.3412175723201586,-0.2287732127988379,0.040215140478951916,-0.588582512966224
6653,-0.3412175723201586,-0.22757339055028225,0.037701041138053615,-0.5888904421425135
6654,-0.3412175723201586,-0.22483633975949646,0.03675214592319653,-0.5908913656456688
6655,-0.3412175723201586,-0.22260103522691854,0.04159369521897116,-0.5924274639559605
6656,-0.3456688530525427,-0.21613148646870217,0.045642278214922616,-0.5806176480050403
6657,-0.3478150210001206,-0.21548403979002917,0.049707318865329086,-0.5723916663194901
6658,-0.3494828742489494,-0.2169659404952352,0.04720346017899757,-0.5761475348640912
6659,-0.3448554536755667,-0.20926253642343595,0.048435155813320696,-0.5784861691016965
6660,-0.34440104667670024,-0.2071269051008433,0.04785280448418949,-0.5728865424101426
6661,-0.3393203652559079,-0.20057863791351926,0.05052321428938644,-0.5611549609929676
6662,-0.33717126381129003,-0.20028383773512726,0.05258287581834198,-0.5621046286093019
6663,-0.34331543288916144,-0.20578839714353836,0.04663192813852346,-0.5714341668762215
6664,-0.3549435724868528,-0.19050061383451888,0.04040842930115507,-0.5825574631319006
6665,-0.35143343015305306,-0.19216709533657417,0.043432965425670766,-0.5836420618303821
6666,-0.3565385844239686,-0.1855419747786693,0.04145593982659801,-0.5824038634090851
6667,-0.3493072304578301,-0.19052417593872617,0.0443475880660944,-0.5774571946813065
6668,-0.3425949868282465,-0.18638364989192868,0.04704291389345716,-0.5657666855288684
6669,-0.3458486471961604,-0.18876375223632946,0.045982395950177724,-0.5662336115989074
6670,-0.3528437825335684,-0.19403948534804738,0.041915688274694274,-0.5617178844111154
6671,-0.3512235830557978,-0.19169225810249635,0.04133708305363304,-0.5583075604303372
6672,-0.3568067096066664,-0.20505410064583363,0.034363819566321174,-0.5575351210668272
6673,-0.3618110279286898,-0.21094603081879504,0.031323587157443544,-0.5502797953490132
6674,-0.35979275048674586,-0.20704108503802354,0.03283909586319911,-0.5542644696785151
6675,-0.36096384895742906,-0.20681519678712734,0.03361486488640475,-0.53810813793517
6676,-0.3609687637834934,-0.20695367570553425,0.03597773408471694,-0.5431051094675745
6677,-0.3584327259984962,-0.20691723893062608,0.035301029635385284,-0.5429529256294983
6678,-0.3522440400595258,-0.20027092901727583,0.041860623887287174,-0.5504087990318112
6679,-0.3544850475212874,-0.2036896822727946,0.03658510569525819,-0.5482625473071445
6680,-0.35072540725949775,-0.19729953217006968,0.04166365390760918,-0.5528518084361027
6681,-0.34845117903225375,-0.19461371402571237,0.04224216067954145,-0.5539275729973444
6682,-0.3500487582766634,-0.19605246740124926,0.04173141805977243,-0.5551583422281136
6683,-0.3556636651089615,-0.2039284555835833,0.03805594841642901,-0.5476105911498635
6684,-0.3530250644567231,-0.20302931963130333,0.04229438595881341,-0.5491394093733766
6685,-0.3490666010737481,-0.20079043175861266,0.043145681630826216,-0.5551109298143504
6686,-0.34864381436218317,-0.19669125965938195,0.04106675040596097,-0.5611183235296924
6687,-0.3440757865758355,-0.2029500233892253,0.04263121661689173,-0.5668520907697359
6688,-0.3459653708672914,-0.20165658099518102,0.0423587092080967,-0.5719954822909328
6689,-0.34926341200050026,-0.2003281113775014,0.043925199928341874,-0.570428820846471
6690,-0.34446937172857284,-0.20573022824500653,0.04542593324121069,-0.573244400386593
6691,-0.34416955012242845,-0.2048016478675313,0.04525513904821332,-0.5704208709748283
6692,-0.3460939824149021,-0.20118648923495963,0.06072645052362324,-0.5702644498892661
6693,-0.3390396430482959,-0.21045226967337838,0.09118400767490498,-0.5826197830140706
6694,-0.3385522793342829,-0.21065960796802086,0.07497591436208528,-0.5788193079546881
6695,-0.34160355790546026,-0.20967454682757192,0.06532870641898259,-0.5781882935991115
6696,-0.34300177380202246,-0.20738079913981766,0.06919953917110988,-0.5791342182404485
6697,-0.34320195496597583,-0.20783111657669928,0.07483580733144579,-0.579449824994433
6698,-0.34435276628795786,-0.20653125468702505,0.06821702124497919,-0.5778712930291606
6699,-0.3427084979873516,-0.2074827575452216,0.07479228705359697,-0.5778712930291606
6700,-0.340610980966927,-0.2096533642814855,0.0791226630569768,-0.5745616003577658
6701,-0.34194537780450684,-0.20778139790288952,0.07491489105457227,-0.5766172613318328
6702,-0.33621912571915913,-0.20493807601669634,0.07568953894189634,-0.5807201491336317
6703,-0.3397663685440542,-0.20872270051677022,0.07294093086521714,-0.5792940676885358
6704,-0.34215128981654774,-0.20889240338917592,0.07174610376372725,-0.5772371056632194
6705,-0.3425119335656399,-0.20954159116674065,0.07048250250012611,-0.5778687178533346
6706,-0.34334311800346384,-0.20920983551583605,0.06869013587328965,-0.5778687178533346
6707,-0.3434531834924297,-0.2078233741634462,0.0692182491007658,-0.5778687178533346
6708,-0.3243689276283356,-0.19055716586119165,0.05922458311441903,-0.5952490306989657
6709,-0.3236396632164389,-0.19150402881405137,0.061037336366711714,-0.5938018526960713
6710,-0.3256504315442861,-0.19673687940377949,0.0671753530422482,-0.5936412875066044
6711,-0.3226046790447825,-0.1926515581795274,0.06403690886423852,-0.5963704575178421
6712,-0.3136949462856775,-0.18495734683619014,0.05919061079922028,-0.6058682038153309
6713,-0.3143289767088284,-0.18479864186872463,0.06132341330170854,-0.6048930697343948
6714,-0.31610107644095287,-0.1870662155648697,0.06494146097480724,-0.6006716052109331
6715,-0.31644047087899785,-0.18784298781223008,0.06419925414650451,-0.5982463828988878
6716,-0.32091278877341,-0.1907215964344917,0.06674585337545069,-0.5972786409634039
6717,-0.3220284489576475,-0.19238218928868278,0.06413516365945138,-0.59679523780517
6718,-0.32102138416810866,-0.1922021523811167,0.06318012138998808,-0.5943793898425351
6719,-0.31993654681695416,-0.19039395622559696,0.06417148238701387,-0.5929333744183705
6720,-0.32188830109057887,-0.19226555971625015,0.06502206361752139,-0.5918103197095625
6721,-0.3231715977826388,-0.19371353030669192,0.06360322139277685,-0.5910090376582804
6722,-0.32158357484566447,-0.19243995988948537,0.0679599796812439,-0.5929305748880641
6723,-0.3185917065901538,-0.19051966704482648,0.06849361659468789,-0.5910053382443935
6724,-0.3156421567171127,-0.18832511884367975,0.06803088433869009,-0.5969300780362269
6725,-0.3188731079956021,-0.1900800994485078,0.06554040154081053,-0.5932251811290105
6726,-0.319134649139614,-0.1911628224969747,0.06550491160220817,-0.5941881084279993
6727,-0.31836048469888356,-0.1899761195782863,0.06745678895333296,-0.5953126064199671
6728,-0.3167955635606472,-0.18595307921252813,0.06948359974876728,-0.598361386907772
6729,-0.31848627185950695,-0.1876518462851373,0.0688066240486318,-0.5982004340669542
6730,-0.3185837467468977,-0.1880890080500648,0.06738237622951138,-0.5965911646752582
6731,-0.32023552856806425,-0.18944512413360148,0.0662445984517337,-0.5964304962947955
6732,-0.31914469210647145,-0.18914417312842524,0.06759417404572454,-0.5978767440852502
6733,-0.32093397690524106,-0.19177828716298484,0.06912338916717264,-0.597716281954313
6734,-0.3199016247344766,-0.19239705234914262,0.06944394765128714,-0.5948275000573463
6735,-0.3204249646694183,-0.1928651888637909,0.06905202831541235,-0.5965979813063403
6736,-0.31849991333471606,-0.18917122158826172,0.063959072976713,-0.598043996730505
6737,-0.31982180394570614,-0.19051090713847352,0.06449059205824792,-0.598043996730505
6738,-0.3211095315425808,-0.19246283985331814,0.06647598523700426,-0.5967605056347244
6739,-0.321443436795681,-0.1926818234673029,0.06970866729739511,-0.595154079931913
6740,-0.32233243531059097,-0.19209270404977596,0.07081348215180905,-0.5933841684274883
6741,-0.329193586996562,-0.205951504312459,0.08433567424542954,-0.5817787525667534
6742,-0.329193586996562,-0.20249169398967093,0.08513136305876823,-0.5832464629385733
6743,-0.329193586996562,-0.19960066076948701,0.08527614895662161,-0.5861775816488811
6744,-0.329193586996562,-0.20181402614971433,0.0819817928041402,-0.5853657615482154
6745,-0.329193586996562,-0.20222566485289994,0.08400243219217518,-0.584065794047403
6746,-0.329193586996562,-0.20477277495059,0.08628025416050256,-0.5835776716913991
6747,-0.329193586996562,-0.20302958904898827,0.08794722281424405,-0.5837404586033313
6748,-0.329193586996562,-0.20116732059230513,0.08536999678063129,-0.5842287398533313
6749,-0.329193586996562,-0.20027600746714802,0.08341489178425177,-0.5824375006414767
6750,-0.329193586996562,-0.19844930101887426,0.08102998176040288,-0.5806494642305534
6751,-0.329193586996562,-0.19999157294496672,0.0811741778671079,-0.5798381710291903
6752,-0.329193586996562,-0.199664380182775,0.08171499125043657,-0.5775683915220567
6753,-0.329193586996562,-0.19833321727886222,0.08095744282144757,-0.5780536713667672
6754,-0.329193586996562,-0.194185510292331,0.07829000716432122,-0.5765971250000412
6755,-0.329193586996562,-0.19381481770240028,0.07879331461327166,-0.5740114753555681
6756,-0.329193586996562,-0.19127386756854647,0.07983640503842082,-0.5733667300299716
6757,-0.329193586996562,-0.1945400665577598,0.08070055367198581,-0.576427297040281
6758,-0.329193586996562,-0.1927691772534771,0.07727700687750683,-0.5736804881858618
6759,-0.329193586996562,-0.19128849039608375,0.07544537349149905,-0.5720691443250819
6760,-0.329193586996562,-0.1920051091624434,0.07583970939399054,-0.5722300194859572
6761,-0.329193586996562,-0.19270714430949343,0.07774044099634303,-0.5736781288986684
6762,-0.329193586996562,-0.19177799391554884,0.07752485406091136,-0.5725501881961225
6763,-0.329193586996562,-0.1962156627809244,0.07756077747219847,-0.5743206694451165
6764,-0.329193586996562,-0.19547275452251367,0.07788409978862332,-0.5699672350691088
