,BTCUSDT,ETHUSDT,BNBUSDT,DOGEUSDT
6174,-0.03281792858087118,-0.30432597846799136,0.2845936248846187,0.06550353701565081
6175,-0.027811608474971994,-0.3272018565713505,0.2787429089895682,0.0631952105523369
6176,-0.030495414527895504,-0.30678150568988116,0.28506539173822243,0.06780123127943005
6177,-0.03153806385017344,-0.318165642548357,0.2825203073868554,0.06862754098030599
6178,-0.030494326275620764,-0.3145789322538691,0.2860743800640151,0.0716047159720361
6179,-0.03049929127239348,-0.31910056155604793,0.2838906560867258,0.06845275844051657
6180,-0.03173558160698631,-0.3172208386737223,0.2804043109385561,0.06597218956338735
6181,-0.032038822808020284,-0.31618157988568696,0.281345248981405,0.06712692397447284
6182,-0.05252624442622822,-0.25598057359320636,0.3033694466195995,0.08446796443690063
6183,-0.05095754928613716,-0.2568124868595394,0.3050732765329266,0.09707300645370742
6184,-0.0444898472464792,-0.2678865058167583,0.2978752949360136,0.08873258092179237
6185,-0.046307900871507046,-0.26705775822012634,0.29747007869789377,0.08687572744441219
6186,-0.049768998836724476,-0.26090666834255094,0.30122601639351543,0.08940310739386459
6187,-0.048594416395719264,-0.26015221842333724,0.2977146506570527,0.0861936479344052
6188,-0.045115258473302555,-0.26466897250745836,0.2946943928301651,0.08198418506186766
6189,-0.0464003010812839,-0.2554765366449856,0.2976688346633025,0.08483462101089512
6190,-0.05130488373763009,-0.26564040724024995,0.30363546572661515,0.0945874375570529
6191,-0.04977352123065781,-0.2639312953680264,0.2997079396974922,0.0945874375570529
6192,-0.054201985284936915,-0.27076585951170173,0.28996444458769344,0.0945874375570529
6193,-0.051340219686797695,-0.26320845359128386,0.2863824423215289,0.0945874375570529
6194,-0.052415194080096206,-0.2598973078804755,0.28553874619886277,0.09747172666462
6195,-0.05220245614284391,-0.26446099484838637,0.2879251181791842,0.10322371448393997
6196,-0.048483816334146224,-0.2620570997234042,0.28532467134184036,0.1028872973266648
6197,-0.051820211815626904,-0.26347976848663546,0.2891069862654597,0.10305556251259795
6198,-0.05133909440778617,-0.26385362313194927,0.29185072140356116,0.10372851002269212
6199,-0.0525893981252884,-0.2631401673560152,0.29502474548236457,0.10372851002269212
6200,-0.055194501898634285,-0.24975162071709112,0.28953486516175553,0.09565857054723814
6201,-0.05178479312130191,-0.25736032386050556,0.3018264781599522,0.10650602817435684
6202,-0.04975908690947384,-0.2620661740256891,0.3013902255697025,0.11069784574645603
6203,-0.04623137567639224,-0.26801624516784406,0.29830145054154,0.11236757358081917
6204,-0.05499446995519963,-0.2524575464408285,0.306887162757161,0.10503301782152585
6205,-0.046728033617429054,-0.2356492639791885,0.31258745873406746,0.09831597332110609
6206,-0.05359303389920156,-0.24691350159796643,0.30442899340754515,0.1033878245468034
6207,-0.05359303389920156,-0.2506402526178102,0.30227829898841485,0.1003600701313283
6208,-0.04713610300210047,-0.2338804760814972,0.31078986598972447,0.10606189807028521
6209,-0.04247062447047134,-0.23847637340242533,0.3113768496275554,0.10673654809558464
6210,-0.048346530682364275,-0.23375368196098378,0.31152368172505196,0.10488000801119646
6211,-0.051231514953061774,-0.23408993179461013,0.3096880109709583,0.10049995410284063
6212,-0.05840792613540979,-0.24122362905395311,0.3047774275643327,0.09362306715215296
6213,-0.05789644567801466,-0.2426012982880943,0.306053775022578,0.09795423490161159
6214,-0.05701483039668309,-0.23741782702995606,0.3050679058145598,0.09276768646594147
6215,-0.060737109811058065,-0.23870997010162465,0.30280628766325024,0.08744145477486298
6216,-0.0680732219747564,-0.24458337793376517,0.29512685834311636,0.08545469980797571
6217,-0.07072648689498284,-0.2464973862555404,0.29220129761064273,0.08248047641075162
6218,-0.06609430977173503,-0.242496721785317,0.29745914837411136,0.0857753693267318
6219,-0.06493841470690442,-0.24308741797289424,0.2976039604804035,0.0859406585829301
6220,-0.06755979835470305,-0.2432124327315811,0.29430900791323733,0.08544470883917077
6221,-0.06368567718303242,-0.23730275154881153,0.2960052077039189,0.08924510540229025
6222,-0.0626529263883181,-0.23690456782544445,0.29748738542064235,0.08708886058557108
6223,-0.06288490516730272,-0.23752654094781933,0.297052933373287,0.08626132003608422
6224,-0.06464955173380471,-0.23649289146673924,0.294736862009338,0.0822924098326776
6225,-0.0645740572449024,-0.2379371110997539,0.29614495674884067,0.08311599738003395
6226,-0.06394992235123176,-0.24156336264562706,0.29542183866365745,0.08426997034409589
6227,-0.06121510862579094,-0.24640894902469068,0.29592765555794165,0.08327970792455464
6228,-0.06367965551278532,-0.24297726905174966,0.2971928377441764,0.07767377222793459
6229,-0.0656998473554421,-0.24439580837759234,0.2984596226441004,0.07062343610725907
6230,-0.06686125250484098,-0.2284673143059457,0.29186398591147744,0.0637852726425896
6231,-0.06880974794495998,-0.229353354330035,0.2929440550359015,0.057963797868980205
6232,-0.07719002822323351,-0.21387547301226717,0.28865514852685514,0.0631084924027423
6233,-0.07480420004262633,-0.2111532056842511,0.2888704724098625,0.05712917759989811
6234,-0.0742661048994333,-0.21297673189403832,0.28991142865380515,0.0677315872384523
6235,-0.07133489851857588,-0.21522622064659458,0.2889771850318146,0.06724449517805287
6236,-0.07471469573074307,-0.21679074889691907,0.2862129690639801,0.06594621539876044
6237,-0.07258701495261977,-0.22335974732993935,0.29190516109491116,0.0661082899530554
6238,-0.07709613055675657,-0.21470847753568267,0.28726052942500424,0.06254207176534265
6239,-0.07638029670974611,-0.21716004373821352,0.2862928915366052,0.058665476708001485
6240,-0.07001277109040471,-0.2054022301738112,0.27976397777566386,0.06654962795498454
6241,-0.07072369529186673,-0.2060708728980134,0.28048615586478065,0.06509001069906495
6242,-0.07263982580887174,-0.20822012169422743,0.27730627583298184,0.0718916301322633
6243,-0.07086218118799448,-0.2058280238656749,0.27889117605630864,0.07091331609345686
6244,-0.0715174793486576,-0.2067857792728589,0.2769069059069471,0.07189067396933246
6245,-0.0687380352374799,-0.20988345945458953,0.276006751080317,0.07368074719960094
6246,-0.0701588013544513,-0.20743355552925336,0.27679817492375913,0.07043188430161529
6247,-0.0696545854102445,-0.2068144158582228,0.27647415418643173,0.07059485692221512
6248,-0.06958472931380333,-0.20810853107577865,0.2756103787680406,0.07157253331133029
6249,-0.08046655103354017,-0.186700731046905,0.28812431310584474,0.053177612262982565
6250,-0.07617892713382013,-0.1922013738423275,0.2821886224900624,0.05831857412036223
6251,-0.0758926316467411,-0.19368953146127532,0.28168181681383875,0.06046343470442439
6252,-0.07280955942050193,-0.19644515957007724,0.2788957975649785,0.06293297701591594
6253,-0.07385578350267796,-0.19411453023058445,0.27214854878273054,0.06276874643618191
6254,-0.08165305445784377,-0.18420539304377526,0.28017664712693524,0.05784101976075495
6255,-0.08143083335795032,-0.1819093273453064,0.2862103200801832,0.056355380936060295
6256,-0.08469776764056292,-0.19661396392970798,0.2885003131738548,0.05189183324222657
6257,-0.09044250669566978,-0.20999047657900272,0.2955317908771483,0.043090770472382633
6258,-0.09062593310091982,-0.2124377192554292,0.2967425778887057,0.04359336722225704
6259,-0.09498660554106242,-0.20794616730411564,0.2950895031697284,0.045267848133174526
6260,-0.09490545153104002,-0.2142728961026893,0.3002605890977733,0.042258821051930795
6261,-0.0815849686254907,-0.2422935797723632,0.3002605890977733,0.010401007503976434
6262,-0.08076240572513393,-0.24768860194522901,0.3002605890977733,0.0072835845735989
6263,-0.07917252334555847,-0.24303900122875766,0.3002605890977733,0.004503876442952581
6264,-0.08146580583157981,-0.2501472064069502,0.3002605890977733,0.01460840605967717
6265,-0.08088994074854206,-0.24763073393552104,0.3002605890977733,0.015470772392895515
6266,-0.04575736401660746,-0.21869293117833144,0.3002605890977733,-0.009860952576947635
6267,-0.04635987322753354,-0.21306648997925381,0.3002605890977733,-0.006855294868319484
6268,-0.04840077655372632,-0.22181672187585888,0.3002605890977733,-0.0015670875705934284
6269,-0.029463819974184235,-0.21478990195248715,0.3002605890977733,-0.010334403018603222
6270,-0.030331103857881403,-0.21238217871718634,0.3002605890977733,-0.015110628031870466
6271,-0.030071144151635698,-0.21915864056864576,0.3002605890977733,-0.011022465927355674
6272,-0.0271891748781955,-0.2126506150282952,0.3002605890977733,-0.017749320237853028
6273,-0.029552483292660026,-0.21527242477307484,0.3002605890977733,-0.013650229166742744
6274,-0.04668536748173413,-0.2305147515420256,0.3002605890977733,-0.004420552205436468
6275,-0.0417082812619749,-0.2236614293523056,0.3002605890977733,-0.004596422764704955
6276,-0.04888457165538562,-0.23159484071919323,0.3002605890977733,0.0001529176046882741
6277,-0.06426746914881898,-0.24737472686720086,0.3002605890977733,0.008381208921215078
6278,-0.07471473793426497,-0.2592555598705111,0.3002605890977733,0.010464904007167486
6279,-0.06309020566232437,-0.2495375734727382,0.3002605890977733,0.006999300125691166
6280,-0.06977571410179562,-0.2566887930576841,0.3002605890977733,0.010303073382516015
6281,-0.05716021088801981,-0.2397114048952107,0.30636980539401404,0.0028507336944744166
6282,-0.06726233998426179,-0.25186032520040236,0.30124121349417243,0.011406696676838579
6283,-0.08589623717403194,-0.2649870832483552,0.29321239980767144,0.021794508311187566
6284,-0.08562963476538177,-0.2687697871103857,0.2917980779377891,0.02196585855107791
6285,-0.08562963476538177,-0.28407602241057506,0.29064265490387187,0.021451895899030515
6286,-0.08997102042086924,-0.28964581915293397,0.2812982522382972,0.018027238364784037
6287,-0.08660274548797953,-0.28264811561291925,0.2787901377502475,0.019733723006422177
6288,-0.08564517556489248,-0.27806646403661295,0.283131565270483,0.022810646083345376
6289,-0.08286197319071309,-0.27534134988136183,0.2889330581387115,0.024353855959888593
6290,-0.08314466814743515,-0.27546589018113765,0.28696316406697764,0.019201872446235724
6291,-0.07762596673795685,-0.26732782881239037,0.28822438522581717,0.018518462229252908
6292,-0.07614304615946277,-0.26873099553813784,0.28699871296315205,0.02159170791817211
6293,-0.07804214059672021,-0.2683401343159959,0.2860342139461992,0.020564134703580428
6294,-0.07862576703448143,-0.2664971696493146,0.2824764182970866,0.01885327071726739
6295,-0.07743338588545967,-0.26749053982319104,0.28509837627190115,0.020219624261246794
6296,-0.07459616192047791,-0.2681902731879511,0.2870977838548394,0.022614014546863404
6297,-0.07083871180386736,-0.2717945806670734,0.29006580344376875,0.02501415169755772
6298,-0.07495888347768709,-0.2660467740064234,0.2846330431550138,0.021061582527597267
6299,-0.07018728304870925,-0.26904767869092383,0.2851881874925415,0.023629196358477045
6300,-0.06537718809618565,-0.27372488505605574,0.29281640448939394,0.028091183658974783
6301,-0.054632936846002456,-0.278135003869845,0.29457020127285616,0.027746415515551348
6302,-0.06253805428590764,-0.2664243384539041,0.2880660146699854,0.014649741381482784
6303,-0.07115761328765469,-0.2535246732712263,0.28490921455114115,-0.00644228107131517
6304,-0.06411492021175602,-0.2606951370629269,0.28694542202217155,0.005718305302164772
6305,-0.046650462008070326,-0.2840522030876156,0.302971538656687,0.02038946887720683
6306,-0.057617151422042934,-0.2913273006758197,0.294262445005654,0.014399395284874217
6307,-0.058814250960605996,-0.2963853191227104,0.2914966068445627,0.012357884566942978
6308,-0.05763965179915398,-0.2899391971570502,0.294888458944902,0.017111704600898836
6309,-0.05275115900533023,-0.27089250034739054,0.30120905136019105,0.024105904532662703
6310,-0.05714962854990313,-0.2810070099607307,0.29669250952572246,0.017749608363619607
6311,-0.05259103158474676,-0.2748727785438434,0.29954012464805746,0.02167586305805458
6312,-0.05567581543786437,-0.2836241400348274,0.29585771379621806,0.0035096248404024033
6313,-0.05327687224103472,-0.2797250660648952,0.3001630561645309,0.007885992455281987
6314,-0.05983421455760929,-0.27154259777478285,0.2965158911773146,0.00332132635215443
6315,-0.060276240721348295,-0.2736780097749022,0.29692798423541966,0.007192076941181735
6316,-0.060276240721348295,-0.27284745742017413,0.2972275648225976,0.001785758306277252
6317,-0.060276240721348295,-0.2779911134531293,0.29363367443625443,0.011868097408949119
6318,-0.060276240721348295,-0.2814254219697637,0.2977665268558517,0.022222875884589932
6319,-0.056417447124401554,-0.27769272809590617,0.2951256153641141,0.01964997708527605
6320,-0.06027724816776214,-0.27550651700257534,0.2979853384225126,0.024611482645583993
6321,-0.05375217886209105,-0.2830884348437993,0.2890796780451541,0.032004880169655414
6322,-0.04816467464908125,-0.28824449919746054,0.2901643578775899,0.03507707679023919
6323,-0.044985815372520555,-0.2917460194966136,0.28211403399246593,0.036778625199291315
6324,-0.040866915416371774,-0.2957464936268809,0.28211403399246593,0.03864714906543709
6325,-0.03935400892023211,-0.2899910554757047,0.28211403399246593,0.03746030606781081
6326,-0.03841441299838999,-0.28604282772530376,0.28211403399246593,0.0311795387957009
6327,-0.035140920493648586,-0.28615459120397935,0.28211403399246593,0.027421424685690532
6328,-0.03746074324876392,-0.2848433795997567,0.28211403399246593,0.02982197338253556
6329,-0.0696758574111398,-0.32978896001318136,0.28211403399246593,0.046756629557698215
6330,-0.08070556556979835,-0.31111338389735843,0.28211403399246593,0.06223181879234918
6331,-0.11317021975397878,-0.273276922381281,0.28211403399246593,0.027943264874840446
6332,-0.11706694597736655,-0.27979443725739517,0.28367659212334884,0.024855786315663764
6333,-0.1414321759642032,-0.3267589798268602,0.2990657935989236,7.94614705158514e-05
6334,-0.1405001994153341,-0.3344091483222206,0.30625622653867546,-0.0002733966805074095
6335,-0.1405001994153341,-0.333194032604578,0.30107211431789316,0.007668714156061518
6336,-0.1405001994153341,-0.3309837592540448,0.2986071920577489,0.0031160964008521974
6337,-0.1405001994153341,-0.34244625442094767,0.29452169933976147,0.012087072654150322
6338,-0.1405001994153341,-0.34935093479078994,0.29486077178824144,0.01365611031105407
6339,-0.1405001994153341,-0.347492257536254,0.2961044591327805,0.013307981503395294
6340,-0.1405001994153341,-0.3483480487865809,0.29629313125836065,0.015223356742817162
6341,-0.1405001994153341,-0.34408858573227674,0.29644409744193545,0.01783023891174318
6342,-0.1405001994153341,-0.35064823079584573,0.2938772848192569,0.021123703983679465
6343,-0.1405001994153341,-0.35962179984335185,0.29767999566263026,0.03131720778464697
6344,-0.15483135911898782,-0.3683981249040268,0.3033436991996318,0.03661907198851211
6345,-0.1536070819634786,-0.3703849158486062,0.3034928861308567,0.03729957556115593
6346,-0.15196923411641383,-0.3672557284304182,0.30353017730030774,0.04358995298380142
6347,-0.15614894059652618,-0.3576194813162735,0.29644511931470163,0.04494153264252765
6348,-0.1546817265861934,-0.3587972205158697,0.2952972687574388,0.04544769090134315
6349,-0.17024558425531422,-0.38533525504747257,0.2839428786398266,0.032294233903029546
6350,-0.17151058965408206,-0.3901646150392927,0.2845788443724966,0.035370105399953666
6351,-0.17151058965408206,-0.38602314102229995,0.28738279233122244,0.04150298444595035
6352,-0.17151058965408206,-0.3778137100153657,0.2928258822167684,0.04387345515370511
6353,-0.17151058965408206,-0.37103733053811505,0.29720127618762393,0.045055887586137544
6354,-0.17151058965408206,-0.3807457672626807,0.29768121121180524,0.04657795760135819
6355,-0.16532887003103136,-0.39698850986704903,0.30941552855497867,0.04590045082629046
6356,-0.16860276897530257,-0.39738903281399096,0.30959789050698094,0.04437709266786116
6357,-0.17255266762921873,-0.38477383414349686,0.3062430423867898,0.04572912917284688
6358,-0.16096905166261288,-0.39688461373189876,0.30144995029356225,0.03912902763282322
6359,-0.16068535640290282,-0.3990011278331739,0.29930152701776314,0.03778403772024752
6360,-0.16545008503510605,-0.39492790025289726,0.30671404836509775,0.039966710655103266
6361,-0.16301486449220726,-0.40357725306620906,0.3019917142874172,0.026673760966393734
6362,-0.16617296053760933,-0.3974499769257922,0.30359486228712573,0.03165549460970163
6363,-0.1610915543362198,-0.4096894166314413,0.3015147221513693,0.0057876708446815694
6364,-0.16014231785252175,-0.4164516704174823,0.29521441988253205,-0.002183697302382104
6365,-0.16297186471270408,-0.4110767213868266,0.2939839624418835,0.0016897694503617
6366,-0.16421233505770993,-0.41112144410596796,0.2938755260940199,6.954910039413953e-05
6367,-0.16975480924716824,-0.4034592942319314,0.30088698295910354,0.019480742888812075
6368,-0.17780522451745828,-0.3926659820295548,0.30794794747229737,0.022615022004615515
6369,-0.17710749031746575,-0.38904414164869217,0.30061683790886484,0.016823196752257408
6370,-0.17710749031746575,-0.3750985219449795,0.305602100453896,0.026530337259003
6371,-0.18235704186331358,-0.3698587117528531,0.30772322391790996,0.02669647781391249
6372,-0.18235704186331358,-0.37782974876456876,0.30808971222693293,0.023871619056850202
6373,-0.18235704186331358,-0.3566877901081583,0.31883175651495177,0.03530492477350311
6374,-0.18235704186331358,-0.3667272392376789,0.3182758509447777,0.026924100100355286
6375,-0.18235704186331358,-0.3748660670593732,0.32205390857867655,0.01113287669610008
6376,-0.17950744497701954,-0.37602599839143835,0.32375132555284625,0.0034418277679375553
6377,-0.17916625176036738,-0.3763504028774888,0.3254090283451545,0.0010059719706008163
6378,-0.18651539187366872,-0.3660886470285196,0.32872993901265746,-0.008065792163531649
6379,-0.17725424359865827,-0.3735702550671527,0.32339877763395997,-0.028454297541602003
6380,-0.1749987684860176,-0.3801600026279395,0.3178381074074823,-0.01791307664795816
6381,-0.16657038585443018,-0.3994382603534743,0.3114292595352197,-0.024909419468756355
6382,-0.14943871674038223,-0.4024043652464153,0.3063348306570859,-0.03280457184519714
6383,-0.1517517348409132,-0.4041200699646035,0.30546592656237537,-0.025127930767333995
6384,-0.1591373588068481,-0.4111755945307942,0.3065149408506733,-0.04580996423749517
6385,-0.1606108439126308,-0.4106290053988082,0.30455955266990875,-0.08092210654221277
6386,-0.16019744994818264,-0.40606140953240666,0.29975290286868006,-0.08435904617162104
6387,-0.16044329156341441,-0.408387693520322,0.2973430909778769,-0.06633968652902977
6388,-0.1582667966619582,-0.40350473315936164,0.28686587533381513,-0.06800786972587547
6389,-0.15974944601016683,-0.40026524454654056,0.27742052344119394,-0.06543406200445223
6390,-0.16278188791014858,-0.40622768268812226,0.2801291205989257,-0.06801451130621317
6391,-0.1671293719807363,-0.4076328030676559,0.2895820499488605,-0.05817348178312465
6392,-0.17169599089191112,-0.4127543354422467,0.28288760847181027,-0.06000834416844569
6393,-0.16867590416928202,-0.410812500182131,0.28288760847181027,-0.058024217184318716
6394,-0.16948054478943386,-0.4102619971882996,0.28288760847181027,-0.04416283104570484
6395,-0.1702530093191239,-0.4109259827617041,0.28288760847181027,-0.0585859079687816
6396,-0.16492869336770455,-0.4147187455971525,0.28288760847181027,-0.06224444455414757
6397,-0.1668820937991239,-0.4227338292785324,0.28320810987845524,-0.05826647637789295
6398,-0.1685724233348851,-0.4223984863717801,0.28530984826546024,-0.058571261504378636
6399,-0.1665384965981842,-0.4209075734858201,0.2870590361425174,-0.05171150540681768
6400,-0.1681707055209264,-0.41901128692257816,0.2930310000961719,-0.058373125391677605
6401,-0.1685794248669754,-0.41818850021881115,0.29734801272343403,-0.06355526226105734
6402,-0.16634103357311192,-0.4236233641974908,0.2930122826948902,-0.07887623667503008
6403,-0.16634103357311192,-0.42479231913688376,0.2923287556955738,-0.08105454692864744
6404,-0.16634103357311192,-0.4250383105942712,0.29380272751035674,-0.07559688280889088
6405,-0.16634103357311192,-0.4390707298072032,0.29956330356796257,-0.08970978603469726
6406,-0.16634103357311192,-0.4457557475028382,0.29988921339957575,-0.0963166760771702
6407,-0.1682164706453111,-0.4437230414915099,0.3061921910131381,-0.0980585604793871
6408,-0.17038980891404343,-0.44026609378639137,0.3045517710656317,-0.09742404271288962
6409,-0.1712287660744638,-0.44041752404518575,0.30236812656295664,-0.0982166869741451
6410,-0.1696735151254971,-0.44055383191923736,0.30164183103330566,-0.10456287133080067
6411,-0.1696735151254971,-0.43432825707601286,0.2992467952892116,-0.09290711530333784
6412,-0.16731062820276354,-0.43557771138060863,0.3022153359980412,-0.09764196378818624
6413,-0.16731062820276354,-0.4393533723096774,0.3011986699365329,-0.1017650211938318
6414,-0.16731062820276354,-0.43653926242322516,0.29898603980849037,-0.09889877915561518
6415,-0.16731062820276354,-0.43171891285358677,0.29348477306943865,-0.09762853463354448
6416,-0.16731062820276354,-0.4333780471008203,0.29049722717641446,-0.100482958991299
6417,-0.16731062820276354,-0.4388224338929184,0.2968492817251315,-0.1025503890167444
6418,-0.16731062820276354,-0.43737071489127766,0.29154012252258876,-0.10430337706455317
6419,-0.16731062820276354,-0.434305384084703,0.29236642034906624,-0.10031231703901033
6420,-0.16731062820276354,-0.43867857289957635,0.2974002187094861,-0.08981780280781315
6421,-0.16731062820276354,-0.4518104053080618,0.30357975036603435,-0.1146801159470735
6422,-0.16731062820276354,-0.4518257266345823,0.3050342429299411,-0.11839158924060256
6423,-0.17108171827522345,-0.4482787852012501,0.3029221566985585,-0.1111029595029932
6424,-0.17037564871156397,-0.4539353601107907,0.30782785821387526,-0.1159268861793078
6425,-0.17037564871156397,-0.45848789855402206,0.3032996665691191,-0.11285692334201569
6426,-0.1742290509709633,-0.45782464583931315,0.30311790126448035,-0.11285692334201569
6427,-0.1751010057350071,-0.46012441894894596,0.30311790126448035,-0.11817264499150026
6428,-0.17574628645856782,-0.45458066952641984,0.30311790126448035,-0.12335483122631807
6429,-0.18412447458937975,-0.44949379783637067,0.30311790126448035,-0.1365405710928328
6430,-0.18185611421363257,-0.45359499706749307,0.30311790126448035,-0.13291140580084992
6431,-0.1807271635519716,-0.4564858872756681,0.30311790126448035,-0.12814480488040292
6432,-0.17894522022308867,-0.45524167364186885,0.30311790126448035,-0.12994424868868037
6433,-0.18456702964641358,-0.4618573749062028,0.30311790126448035,-0.12011140699743161
6434,-0.18331118094173937,-0.4637560166471112,0.30311790126448035,-0.12335710644566267
6435,-0.18253125734241848,-0.463004136947863,0.30311790126448035,-0.12449680035644095
6436,-0.18582877042379076,-0.45629355203669764,0.30311790126448035,-0.1295497750915674
6437,-0.18797233043549255,-0.4534566835684519,0.30414746443553486,-0.13151569907583993
6438,-0.1917089643732972,-0.44541798619401307,0.30565659282187185,-0.14957216657419847
6439,-0.18035536005871355,-0.45726506818582324,0.29821013726099144,-0.1343598629967997
6440,-0.16118838037899197,-0.4767043638299382,0.28730596952708265,-0.11904617947959228
6441,-0.1709472126412762,-0.46858296713152836,0.2976219647491479,-0.1088288586881554
6442,-0.1709472126412762,-0.46992724820848075,0.2959395713616856,-0.10620719721019378
6443,-0.1709472126412762,-0.4589128394701797,0.29020713379778906,-0.09881439287308191
6444,-0.1709472126412762,-0.44446703245628927,0.2840744174083799,-0.10675878214815648
6445,-0.17594579794732146,-0.4377613379379285,0.28038801694119264,-0.1118490941350202
6446,-0.17594579794732146,-0.43391727546624914,0.2832608486805287,-0.10792816618207135
6447,-0.17594579794732146,-0.4376262454559423,0.2831149697600327,-0.10825619636084782
6448,-0.17594579794732146,-0.43574597844292395,0.2857404073329616,-0.10104189893504023
6449,-0.17594579794732146,-0.4360561638732875,0.28383926664855086,-0.10203281553289323
6450,-0.17594579794732146,-0.4422957645388449,0.2820147154881364,-0.10714748307950284
6451,-0.17594579794732146,-0.4416719154652231,0.2812497996288811,-0.10698333337497223
6452,-0.17594579794732146,-0.4375654790397784,0.28139538652606044,-0.10632662675865312
6453,-0.17594579794732146,-0.4316900561301602,0.2841619403464528,-0.09876953788071652
6454,-0.17594579794732146,-0.43943098200262853,0.28146071749556767,-0.0999282864322808
6455,-0.17594579794732146,-0.44597417233559256,0.27665530048002296,-0.11017960918360359
6456,-0.17594579794732146,-0.4511117870144916,0.268829497067103,-0.11525325893810434
6457,-0.19780657577106997,-0.46929956595958555,0.2598781363883813,-0.12583785428088246
6458,-0.21426514845044664,-0.4760100422058169,0.25667140938774,-0.13147755779361203
6459,-0.2146634774602506,-0.48268305720192783,0.25049155429468706,-0.133240095848411
6460,-0.21205048416444483,-0.47905094732879894,0.24735000823044428,-0.13132071005186574
6461,-0.22004473548933468,-0.48358770521377115,0.2441479251170342,-0.13100019723135292
6462,-0.21926749237560983,-0.4813945012602324,0.24225385286168533,-0.13613004654202954
6463,-0.21878691131843053,-0.48036779236835514,0.24375924426344986,-0.13565157764250801
6464,-0.21696775615986164,-0.4775378221879897,0.245477276590507,-0.12926893842118992
6465,-0.21874056807792497,-0.4819653950796302,0.24480995430896735,-0.12493298210193504
6466,-0.2207432250683875,-0.4836129963023238,0.24593311600915357,-0.12896524016645128
6467,-0.22111426238979492,-0.48501981105728553,0.24934152811077337,-0.12960781044757586
6468,-0.22304294084942378,-0.48731798260606596,0.24979988788793994,-0.1318553622215365
6469,-0.21934601931399222,-0.48453631144703635,0.25008208479082883,-0.1315350034196784
6470,-0.2198959271672707,-0.48491832646815525,0.2504349304914041,-0.1318554648841873
6471,-0.2044970669800087,-0.46823857057620255,0.2590121074353877,-0.12096326562101256
6472,-0.16511118896961907,-0.44384600338490154,0.282189264940372,-0.09764342756433242
6473,-0.156986427817704,-0.4306200200732234,0.29705969538101773,-0.09416141794735344
6474,-0.1666555557489222,-0.4370514511237159,0.29054817072231776,-0.09882031977763639
6475,-0.16344595412634844,-0.4381404544587887,0.29238606816764035,-0.09931717304030607
6476,-0.16352461706613985,-0.4385559407666263,0.2899187509148323,-0.0983239599961081
6477,-0.16788813137343195,-0.4408061861792971,0.2895514009772817,-0.0988210602446582
6478,-0.1635370989250544,-0.44680776036268943,0.2884489461779285,-0.10130532655800684
6479,-0.16372066600046375,-0.4452580142652661,0.2898805591285196,-0.09981846054115573
6480,-0.16454394432621977,-0.4495829413668869,0.2932257784058051,-0.10329298072646342
6481,-0.1599384260875294,-0.43259030109320407,0.29566012482067683,-0.08960790240824401
6482,-0.14024677595777812,-0.40658822520102844,0.307454844927162,-0.10231268341793975
6483,-0.14627132519048036,-0.41450228323223004,0.297502362418837,-0.09774106133869842
6484,-0.1474188486746819,-0.41207674040040887,0.2971689426433398,-0.09774106133869842
6485,-0.15047362676344633,-0.4141341130420284,0.2971319083495839,-0.09470718303092829
6486,-0.14360137725773814,-0.4070491951290851,0.2971319083495839,-0.10058854750748691
6487,-0.14815571083189993,-0.4133074193285964,0.2971319083495839,-0.09450335480971794
6488,-0.14607799355061968,-0.41105788441410196,0.2971319083495839,-0.09433534405702992
6489,-0.14139606568540808,-0.40390399385224474,0.2971319083495839,-0.0973590295937341
6490,-0.1602923266608478,-0.42702896929718237,0.2971319083495839,-0.09179879370493893
6491,-0.15773392024272193,-0.4327505839445157,0.2971319083495839,-0.0889502682357699
6492,-0.16383495678560878,-0.4258837571291322,0.2971319083495839,-0.08377065252983851
6493,-0.16647879412666367,-0.4212654927373315,0.2971319083495839,-0.08160974827451928
6494,-0.18003981873741215,-0.43310171003500864,0.2971319083495839,-0.07696552866927808
6495,-0.1854649508814492,-0.43778836100403595,0.2971319083495839,-0.07234277813270884
6496,-0.18665091035346615,-0.4358052624124866,0.2971319083495839,-0.0762869030299973
6497,-0.17828723669570512,-0.4305742314854276,0.2971319083495839,-0.07909172071684756
6498,-0.18911054222526102,-0.43873064084940927,0.29288562384852235,-0.07478993382075227
6499,-0.18847106444839268,-0.43936856826077475,0.28958895992907563,-0.0741309552375562
6500,-0.18716569502884695,-0.45189397533650466,0.27998147394743345,-0.06985041523097091
6501,-0.18478330630071538,-0.44803468748992803,0.2821040153369906,-0.07591598900146268
6502,-0.1913779571361398,-0.4426211626010986,0.2849400902093673,-0.0780601420610042
6503,-0.19498211578072977,-0.4418211626010987,0.28426460670538534,-0.0785560098295992
6504,-0.19381245281885462,-0.4438115399497067,0.28458435658992,-0.07987897989740145
6505,-0.19079135142925085,-0.43632899048465656,0.29222038443478415,-0.0853434607717184
6506,-0.19381874679169164,-0.4420592230427961,0.2902112906418266,-0.08320248580465639
6507,-0.19381874679169164,-0.43800997338896563,0.2921891108014649,-0.085348054380329
6508,-0.19381874679169164,-0.4386883387520776,0.29433926941972377,-0.08584212552657389
6509,-0.19381874679169164,-0.44523788930968455,0.2987358787546047,-0.08287916256361094
6510,-0.19381874679169164,-0.4422418764846472,0.3015268064731097,-0.08172347492946863
